Implementation, query, optimization, repetitions, stddev, time
Column Sets, queries.sql, Total, 100, 4.94207, 226.853
Column Sets, queries.sql, Simplify Expressions, 100, 0.775035, 27.7051
Column Sets, queries.sql, Unnesting, 100, 1.52765, 46.5052
Column Sets, queries.sql, Predicate Pushdown, 100, 0.765424, 41.561
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00377066, 0.04011
Column Sets, queries.sql, Cardinality Estimation, 100, 1.51518, 39.8376
Column Sets, queries.sql, Join Ordering, 100, 2.51833, 52.4631
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0976112, 4.30462
Column Sets, queries.sql, Physical Planning, 100, 1.21671, 32.2748
Column Sets, queries.sql, Total, 100, 4.153, 247.332
Column Sets, queries.sql, Simplify Expressions, 100, 0.414653, 27.9699
Column Sets, queries.sql, Unnesting, 100, 1.12904, 45.7331
Column Sets, queries.sql, Predicate Pushdown, 100, 1.02904, 41.5585
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00296135, 0.03948
Column Sets, queries.sql, Cardinality Estimation, 100, 3.9357, 43.02
Column Sets, queries.sql, Join Ordering, 100, 1.71349, 60.2095
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.170308, 4.43602
Column Sets, queries.sql, Physical Planning, 100, 0.22296, 12.3653
Column Sets, queries.sql, Total, 100, 5.39853, 235.854
Column Sets, queries.sql, Simplify Expressions, 100, 1.01122, 25.803
Column Sets, queries.sql, Unnesting, 100, 1.16241, 47.1873
Column Sets, queries.sql, Predicate Pushdown, 100, 1.37226, 40.7652
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00400779, 0.04024
Column Sets, queries.sql, Cardinality Estimation, 100, 2.18279, 39.7266
Column Sets, queries.sql, Join Ordering, 100, 2.67967, 52.1026
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.467417, 4.37341
Column Sets, queries.sql, Physical Planning, 100, 1.32623, 31.1138
Column Sets, queries.sql, Total, 100, 4.66433, 243.751
Column Sets, queries.sql, Simplify Expressions, 100, 0.930482, 25.0629
Column Sets, queries.sql, Unnesting, 100, 1.11257, 37.2013
Column Sets, queries.sql, Predicate Pushdown, 100, 1.30674, 34.4755
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00397563, 0.03988
Column Sets, queries.sql, Cardinality Estimation, 100, 2.45011, 35.036
Column Sets, queries.sql, Join Ordering, 100, 1.47512, 47.3445
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.171195, 3.71146
Column Sets, queries.sql, Physical Planning, 100, 0.920812, 11.5047
Column Sets, queries.sql, Total, 100, 3.79563, 194.877
Column Sets, queries.sql, Simplify Expressions, 100, 0.996613, 24.9729
Column Sets, queries.sql, Unnesting, 100, 1.6925, 39.4431
Column Sets, queries.sql, Predicate Pushdown, 100, 1.59366, 34.4299
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00721678, 0.04091
Column Sets, queries.sql, Cardinality Estimation, 100, 2.44844, 34.627
Column Sets, queries.sql, Join Ordering, 100, 1.47081, 40.349
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.20142, 3.89137
Column Sets, queries.sql, Physical Planning, 100, 1.26452, 26.3193
Column Sets, queries.sql, Total, 100, 3.42466, 209.378
Column Sets, queries.sql, Simplify Expressions, 100, 1.02906, 23.7053
Column Sets, queries.sql, Unnesting, 100, 1.26314, 39.6622
Column Sets, queries.sql, Predicate Pushdown, 100, 1.30954, 37.1082
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00453647, 0.04098
Column Sets, queries.sql, Cardinality Estimation, 100, 2.03659, 35.5581
Column Sets, queries.sql, Join Ordering, 100, 0.866297, 41.1673
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.527992, 4.2235
Column Sets, queries.sql, Physical Planning, 100, 0.537903, 23.7772
Column Sets, queries.sql, Total, 100, 3.90312, 210.315
Column Sets, queries.sql, Simplify Expressions, 100, 0.194289, 27.1223
Column Sets, queries.sql, Unnesting, 100, 0.688904, 39.2123
Column Sets, queries.sql, Predicate Pushdown, 100, 1.26305, 36.599
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00377013, 0.04031
Column Sets, queries.sql, Cardinality Estimation, 100, 1.1919, 34.6413
Column Sets, queries.sql, Join Ordering, 100, 1.0027, 41.4659
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0565813, 3.83307
Column Sets, queries.sql, Physical Planning, 100, 0.184549, 26.5779
Column Sets, queries.sql, Total, 100, 2.41705, 214.847
Column Sets, queries.sql, Simplify Expressions, 100, 0.218672, 23.8927
Column Sets, queries.sql, Unnesting, 100, 0.765743, 37.9955
Column Sets, queries.sql, Predicate Pushdown, 100, 0.683852, 37.1031
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00335814, 0.03977
Column Sets, queries.sql, Cardinality Estimation, 100, 2.03881, 35.9396
Column Sets, queries.sql, Join Ordering, 100, 0.918385, 47.4678
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.150099, 3.8554
Column Sets, queries.sql, Physical Planning, 100, 0.085478, 11.0105
Column Sets, queries.sql, Total, 100, 3.1419, 197.802
Column Sets, queries.sql, Simplify Expressions, 100, 3.55793, 28.019
Column Sets, queries.sql, Unnesting, 100, 5.27978, 39.0344
Column Sets, queries.sql, Predicate Pushdown, 100, 4.52717, 37.3505
Column Sets, queries.sql, Side-way Information Passing, 100, 0.0068343, 0.04218
Column Sets, queries.sql, Cardinality Estimation, 100, 5.54426, 36.3981
Column Sets, queries.sql, Join Ordering, 100, 6.39983, 49.1579
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.464499, 3.74488
Column Sets, queries.sql, Physical Planning, 100, 1.81173, 12.142
Column Sets, queries.sql, Total, 100, 25.7338, 206.402
Column Sets, queries.sql, Simplify Expressions, 100, 0.789135, 21.5559
Column Sets, queries.sql, Unnesting, 100, 1.22291, 46.0758
Column Sets, queries.sql, Predicate Pushdown, 100, 0.990625, 39.0752
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00495415, 0.04142
Column Sets, queries.sql, Cardinality Estimation, 100, 2.24512, 40.4679
Column Sets, queries.sql, Join Ordering, 100, 1.89414, 53.9141
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.117475, 4.47741
Column Sets, queries.sql, Physical Planning, 100, 1.21224, 30.8853
Column Sets, queries.sql, Total, 100, 4.4385, 239.841
Column Sets, queries.sql, Simplify Expressions, 100, 1.14919, 22.0228
Column Sets, queries.sql, Unnesting, 100, 3.3086, 46.2785
Column Sets, queries.sql, Predicate Pushdown, 100, 1.05989, 39.8868
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00436206, 0.04082
Column Sets, queries.sql, Cardinality Estimation, 100, 4.16199, 43.8556
Column Sets, queries.sql, Join Ordering, 100, 5.66231, 61.5855
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.424895, 4.52403
Column Sets, queries.sql, Physical Planning, 100, 0.0853011, 12.3361
Column Sets, queries.sql, Total, 100, 8.33097, 231.05
Column Sets, queries.sql, Simplify Expressions, 100, 0.0897691, 4.24865
Column Sets, queries.sql, Unnesting, 100, 0.106619, 5.34382
Column Sets, queries.sql, Predicate Pushdown, 100, 0.0509619, 1.48594
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00158351, 0.03855
Column Sets, queries.sql, Cardinality Estimation, 100, 0.484261, 5.85585
Column Sets, queries.sql, Join Ordering, 100, 0.0286834, 0.638
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.956908, 1.39367
Column Sets, queries.sql, Physical Planning, 100, 0.0324624, 1.21175
Column Sets, queries.sql, Total, 100, 1.10313, 20.6739
Column Sets, queries.sql, Simplify Expressions, 100, 0.103879, 4.03606
Column Sets, queries.sql, Unnesting, 100, 0.85697, 28.4597
Column Sets, queries.sql, Predicate Pushdown, 100, 3.15347, 22.3386
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00123434, 0.03858
Column Sets, queries.sql, Cardinality Estimation, 100, 1.28276, 21.153
Column Sets, queries.sql, Join Ordering, 100, 1.95591, 36.8164
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.252794, 9.01545
Column Sets, queries.sql, Physical Planning, 100, 1.19995, 7.89946
Column Sets, queries.sql, Total, 100, 5.30563, 130.259
Column Sets, queries.sql, Simplify Expressions, 100, 2.62433, 28.4779
Column Sets, queries.sql, Unnesting, 100, 2.95842, 47.0606
Column Sets, queries.sql, Predicate Pushdown, 100, 4.91418, 49.1444
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00513728, 0.04022
Column Sets, queries.sql, Cardinality Estimation, 100, 2.71692, 39.5629
Column Sets, queries.sql, Join Ordering, 100, 3.67829, 55.8139
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.248035, 4.02208
Column Sets, queries.sql, Physical Planning, 100, 2.89191, 39.3891
Column Sets, queries.sql, Total, 100, 16.7718, 265.784
Column Sets, queries.sql, Simplify Expressions, 100, 1.33658, 22.434
Column Sets, queries.sql, Unnesting, 100, 1.36294, 53.8802
Column Sets, queries.sql, Predicate Pushdown, 100, 3.50391, 50.2318
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00502803, 0.03983
Column Sets, queries.sql, Cardinality Estimation, 100, 3.42933, 44.2509
Column Sets, queries.sql, Join Ordering, 100, 2.65092, 66.2051
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.46463, 4.51348
Column Sets, queries.sql, Physical Planning, 100, 1.28315, 38.0648
Column Sets, queries.sql, Total, 100, 7.98891, 282.642
Column Sets, queries.sql, Simplify Expressions, 100, 0.830604, 24.2108
Column Sets, queries.sql, Unnesting, 100, 1.64755, 61.9811
Column Sets, queries.sql, Predicate Pushdown, 100, 4.63688, 61.2644
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00389064, 0.03973
Column Sets, queries.sql, Cardinality Estimation, 100, 3.21098, 51.6082
Column Sets, queries.sql, Join Ordering, 100, 1.85274, 81.5918
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.17626, 5.27674
Column Sets, queries.sql, Physical Planning, 100, 1.58094, 44.5143
Column Sets, queries.sql, Total, 100, 6.25144, 334.387
Column Sets, queries.sql, Simplify Expressions, 100, 0.526283, 23.9386
Column Sets, queries.sql, Unnesting, 100, 1.15885, 53.7345
Column Sets, queries.sql, Predicate Pushdown, 100, 2.44942, 54.8779
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00329612, 0.03934
Column Sets, queries.sql, Cardinality Estimation, 100, 3.34431, 45
Column Sets, queries.sql, Join Ordering, 100, 1.92688, 63.6587
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.144395, 4.47426
Column Sets, queries.sql, Physical Planning, 100, 2.82802, 40.3286
Column Sets, queries.sql, Total, 100, 5.94484, 289.186
Column Sets, queries.sql, Simplify Expressions, 100, 0.411547, 24.2905
Column Sets, queries.sql, Unnesting, 100, 0.987826, 47.3536
Column Sets, queries.sql, Predicate Pushdown, 100, 1.51163, 49.1616
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00395994, 0.04033
Column Sets, queries.sql, Cardinality Estimation, 100, 1.92358, 39.5644
Column Sets, queries.sql, Join Ordering, 100, 1.22241, 51.1527
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0759248, 4.49001
Column Sets, queries.sql, Physical Planning, 100, 1.38236, 35.2091
Column Sets, queries.sql, Total, 100, 3.79231, 253.185
Column Sets, queries.sql, Simplify Expressions, 100, 0.95384, 23.9811
Column Sets, queries.sql, Unnesting, 100, 1.91775, 53.6185
Column Sets, queries.sql, Predicate Pushdown, 100, 2.60981, 54.9702
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00348546, 0.03954
Column Sets, queries.sql, Cardinality Estimation, 100, 3.68619, 44.872
Column Sets, queries.sql, Join Ordering, 100, 2.5284, 63.1939
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.423952, 4.46202
Column Sets, queries.sql, Physical Planning, 100, 1.85636, 39.9123
Column Sets, queries.sql, Total, 100, 10.8036, 288.159
Column Sets, queries.sql, Simplify Expressions, 100, 1.15641, 24.2701
Column Sets, queries.sql, Unnesting, 100, 1.26236, 62.1238
Column Sets, queries.sql, Predicate Pushdown, 100, 2.07379, 61.2101
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00438821, 0.04006
Column Sets, queries.sql, Cardinality Estimation, 100, 3.3883, 51.4296
Column Sets, queries.sql, Join Ordering, 100, 2.08816, 81.6841
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.430588, 5.3284
Column Sets, queries.sql, Physical Planning, 100, 1.23249, 44.3725
Column Sets, queries.sql, Total, 100, 5.08089, 334.394
Column Sets, queries.sql, Simplify Expressions, 100, 1.03258, 24.1393
Column Sets, queries.sql, Unnesting, 100, 1.23924, 53.7685
Column Sets, queries.sql, Predicate Pushdown, 100, 1.50992, 55.1931
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00488532, 0.04044
Column Sets, queries.sql, Cardinality Estimation, 100, 3.5853, 45.0056
Column Sets, queries.sql, Join Ordering, 100, 1.53777, 63.3586
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0773685, 4.42493
Column Sets, queries.sql, Physical Planning, 100, 1.13557, 39.771
Column Sets, queries.sql, Total, 100, 5.80146, 288.8
Column Sets, queries.sql, Simplify Expressions, 100, 0.720419, 24.396
Column Sets, queries.sql, Unnesting, 100, 1.55188, 47.5391
Column Sets, queries.sql, Predicate Pushdown, 100, 1.28817, 49.1201
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00415326, 0.04052
Column Sets, queries.sql, Cardinality Estimation, 100, 2.79323, 39.691
Column Sets, queries.sql, Join Ordering, 100, 1.92779, 51.2993
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.235716, 4.50081
Column Sets, queries.sql, Physical Planning, 100, 1.60694, 35.3175
Column Sets, queries.sql, Total, 100, 6.53847, 253.856
Column Sets, queries.sql, Simplify Expressions, 100, 2.04223, 24.4265
Column Sets, queries.sql, Unnesting, 100, 4.59264, 55.5602
Column Sets, queries.sql, Predicate Pushdown, 100, 5.06146, 57.2091
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00440686, 0.04014
Column Sets, queries.sql, Cardinality Estimation, 100, 4.4838, 45.3648
Column Sets, queries.sql, Join Ordering, 100, 7.18826, 64.6947
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.3637, 4.47998
Column Sets, queries.sql, Physical Planning, 100, 3.32277, 40.055
Column Sets, queries.sql, Total, 100, 25.4378, 294.973
Column Sets, queries.sql, Simplify Expressions, 100, 0.767715, 24.519
Column Sets, queries.sql, Unnesting, 100, 1.79263, 62.5737
Column Sets, queries.sql, Predicate Pushdown, 100, 2.28316, 61.5368
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00463465, 0.0406
Column Sets, queries.sql, Cardinality Estimation, 100, 3.73149, 51.8899
Column Sets, queries.sql, Join Ordering, 100, 2.98541, 82.7247
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.983139, 5.45959
Column Sets, queries.sql, Physical Planning, 100, 1.56508, 44.9368
Column Sets, queries.sql, Total, 100, 5.90727, 337.7
Column Sets, queries.sql, Simplify Expressions, 100, 1.09649, 24.3136
Column Sets, queries.sql, Unnesting, 100, 1.88503, 54.2442
Column Sets, queries.sql, Predicate Pushdown, 100, 2.35322, 55.6294
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00491939, 0.04086
Column Sets, queries.sql, Cardinality Estimation, 100, 3.58584, 45.8216
Column Sets, queries.sql, Join Ordering, 100, 2.1065, 64.1442
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0439104, 4.49488
Column Sets, queries.sql, Physical Planning, 100, 1.27836, 40.1859
Column Sets, queries.sql, Total, 100, 5.86719, 292.079
Column Sets, queries.sql, Simplify Expressions, 100, 1.02367, 24.6875
Column Sets, queries.sql, Unnesting, 100, 1.33112, 47.7737
Column Sets, queries.sql, Predicate Pushdown, 100, 1.7588, 49.4386
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00465071, 0.04047
Column Sets, queries.sql, Cardinality Estimation, 100, 1.7643, 40.328
Column Sets, queries.sql, Join Ordering, 100, 0.909911, 51.9012
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0601309, 4.52449
Column Sets, queries.sql, Physical Planning, 100, 1.60641, 35.5718
Column Sets, queries.sql, Total, 100, 3.5972, 256.255
Column Sets, queries.sql, Simplify Expressions, 100, 0.848396, 24.3167
Column Sets, queries.sql, Unnesting, 100, 1.42543, 55.0802
Column Sets, queries.sql, Predicate Pushdown, 100, 2.42533, 56.4979
Column Sets, queries.sql, Side-way Information Passing, 100, 0.004309, 0.04035
Column Sets, queries.sql, Cardinality Estimation, 100, 3.43941, 45.8388
Column Sets, queries.sql, Join Ordering, 100, 1.99688, 64.4179
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.185188, 4.52779
Column Sets, queries.sql, Physical Planning, 100, 1.83468, 39.6323
Column Sets, queries.sql, Total, 100, 5.7062, 293.476
Column Sets, queries.sql, Simplify Expressions, 100, 0.958938, 23.3748
Column Sets, queries.sql, Unnesting, 100, 1.61121, 45.2178
Column Sets, queries.sql, Predicate Pushdown, 100, 2.03384, 45.2476
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00480712, 0.04046
Column Sets, queries.sql, Cardinality Estimation, 100, 3.72218, 42.7594
Column Sets, queries.sql, Join Ordering, 100, 2.08441, 61.6164
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.420019, 4.26245
Column Sets, queries.sql, Physical Planning, 100, 0.362132, 13.1666
Column Sets, queries.sql, Total, 100, 6.39934, 236.199
Column Sets, queries.sql, Simplify Expressions, 100, 2.32759, 17.8941
Column Sets, queries.sql, Unnesting, 100, 2.75211, 25.3442
Column Sets, queries.sql, Predicate Pushdown, 100, 4.86561, 31.3366
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00595378, 0.03785
Column Sets, queries.sql, Cardinality Estimation, 100, 2.40005, 29.3598
Column Sets, queries.sql, Join Ordering, 100, 3.36595, 29.9374
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.180199, 2.16446
Column Sets, queries.sql, Physical Planning, 100, 1.46247, 8.70941
Column Sets, queries.sql, Total, 100, 15.9838, 145.278
Column Sets, queries.sql, Simplify Expressions, 100, 1.4663, 19.834
Column Sets, queries.sql, Unnesting, 100, 0.693705, 19.3435
Column Sets, queries.sql, Predicate Pushdown, 100, 1.54337, 28.4139
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00249598, 0.03851
Column Sets, queries.sql, Cardinality Estimation, 100, 2.02334, 25.9811
Column Sets, queries.sql, Join Ordering, 100, 1.86154, 22.7917
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.144013, 1.78197
Column Sets, queries.sql, Physical Planning, 100, 0.422892, 7.62287
Column Sets, queries.sql, Total, 100, 4.69524, 126.305
Column Sets, queries.sql, Simplify Expressions, 100, 1.01733, 21.8949
Column Sets, queries.sql, Unnesting, 100, 0.253448, 21.0503
Column Sets, queries.sql, Predicate Pushdown, 100, 0.899742, 31.689
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00345559, 0.03967
Column Sets, queries.sql, Cardinality Estimation, 100, 0.817755, 26.5498
Column Sets, queries.sql, Join Ordering, 100, 0.245065, 23.6299
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.614941, 1.82029
Column Sets, queries.sql, Physical Planning, 100, 0.182223, 8.22032
Column Sets, queries.sql, Total, 100, 1.86894, 135.421
Column Sets, queries.sql, Simplify Expressions, 100, 0.418866, 21.8279
Column Sets, queries.sql, Unnesting, 100, 1.16419, 46.4347
Column Sets, queries.sql, Predicate Pushdown, 100, 0.928568, 42.741
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00460634, 0.04104
Column Sets, queries.sql, Cardinality Estimation, 100, 4.48139, 46.5986
Column Sets, queries.sql, Join Ordering, 100, 1.10236, 55.3147
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.110139, 4.78902
Column Sets, queries.sql, Physical Planning, 100, 0.718583, 12.8524
Column Sets, queries.sql, Total, 100, 5.76826, 231.106
Column Sets, queries.sql, Simplify Expressions, 100, 0.300337, 17.2297
Column Sets, queries.sql, Unnesting, 100, 1.05861, 14.2461
Column Sets, queries.sql, Predicate Pushdown, 100, 0.996253, 16.5175
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000601997, 0.03876
Column Sets, queries.sql, Cardinality Estimation, 100, 0.427312, 19.6703
Column Sets, queries.sql, Join Ordering, 100, 0.0902861, 3.49965
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0577475, 1.90273
Column Sets, queries.sql, Physical Planning, 100, 0.125851, 3.24956
Column Sets, queries.sql, Total, 100, 1.59713, 76.8368
Column Sets, queries.sql, Simplify Expressions, 100, 1.59265, 20.9525
Column Sets, queries.sql, Unnesting, 100, 0.750846, 37.7097
Column Sets, queries.sql, Predicate Pushdown, 100, 1.17163, 36.4829
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00459239, 0.0409
Column Sets, queries.sql, Cardinality Estimation, 100, 3.07241, 36.671
Column Sets, queries.sql, Join Ordering, 100, 1.62828, 41.6859
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.109363, 4.28427
Column Sets, queries.sql, Physical Planning, 100, 1.16942, 10.9725
Column Sets, queries.sql, Total, 100, 5.29133, 189.307
Column Sets, queries.sql, Simplify Expressions, 100, 1.10107, 23.7068
Column Sets, queries.sql, Unnesting, 100, 1.31155, 46.6644
Column Sets, queries.sql, Predicate Pushdown, 100, 0.829182, 43.5955
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00462061, 0.0405
Column Sets, queries.sql, Cardinality Estimation, 100, 4.11162, 47.3304
Column Sets, queries.sql, Join Ordering, 100, 2.04704, 55.054
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.20746, 5.03353
Column Sets, queries.sql, Physical Planning, 100, 0.670173, 13.1768
Column Sets, queries.sql, Total, 100, 5.75952, 235.121
Column Sets, queries.sql, Simplify Expressions, 100, 1.80003, 19.5004
Column Sets, queries.sql, Unnesting, 100, 0.357747, 19.423
Column Sets, queries.sql, Predicate Pushdown, 100, 1.25704, 23.7049
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00215358, 0.03861
Column Sets, queries.sql, Cardinality Estimation, 100, 1.58534, 25.6348
Column Sets, queries.sql, Join Ordering, 100, 1.11558, 20.2218
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.170272, 2.20507
Column Sets, queries.sql, Physical Planning, 100, 0.333266, 7.09851
Column Sets, queries.sql, Total, 100, 3.39899, 118.32
Column Sets, queries.sql, Simplify Expressions, 100, 0.907173, 23.5567
Column Sets, queries.sql, Unnesting, 100, 1.7707, 45.5757
Column Sets, queries.sql, Predicate Pushdown, 100, 2.33638, 43.0604
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00408382, 0.04068
Column Sets, queries.sql, Cardinality Estimation, 100, 4.24435, 45.8474
Column Sets, queries.sql, Join Ordering, 100, 2.06438, 54.985
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.21317, 4.71531
Column Sets, queries.sql, Physical Planning, 100, 1.82352, 12.8462
Column Sets, queries.sql, Total, 100, 9.09705, 231.139
Column Sets, queries.sql, Simplify Expressions, 100, 1.14149, 41.2713
Column Sets, queries.sql, Unnesting, 100, 0.673741, 21.8029
Column Sets, queries.sql, Predicate Pushdown, 100, 1.93515, 34.002
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00399113, 0.04053
Column Sets, queries.sql, Cardinality Estimation, 100, 1.34895, 27.6813
Column Sets, queries.sql, Join Ordering, 100, 0.464876, 22.3227
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0395789, 2.03137
Column Sets, queries.sql, Physical Planning, 100, 0.450098, 8.20823
Column Sets, queries.sql, Total, 100, 3.15891, 157.883
Column Sets, queries.sql, Simplify Expressions, 100, 0.366337, 12.1502
Column Sets, queries.sql, Unnesting, 100, 0.6612, 17.6056
Column Sets, queries.sql, Predicate Pushdown, 100, 0.291874, 24.575
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000755248, 0.03864
Column Sets, queries.sql, Cardinality Estimation, 100, 1.73184, 24.1095
Column Sets, queries.sql, Join Ordering, 100, 0.453089, 18.5049
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0238863, 1.72231
Column Sets, queries.sql, Physical Planning, 100, 0.112919, 6.33991
Column Sets, queries.sql, Total, 100, 2.06618, 105.552
Column Sets, queries.sql, Simplify Expressions, 100, 0.206973, 17.2854
Column Sets, queries.sql, Unnesting, 100, 1.78919, 18.7152
Column Sets, queries.sql, Predicate Pushdown, 100, 0.144152, 21.2345
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00428864, 0.04074
Column Sets, queries.sql, Cardinality Estimation, 100, 0.702593, 25.5015
Column Sets, queries.sql, Join Ordering, 100, 0.461849, 19.5599
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.033329, 2.00376
Column Sets, queries.sql, Physical Planning, 100, 0.0630502, 6.67782
Column Sets, queries.sql, Total, 100, 2.23525, 111.588
Column Sets, queries.sql, Simplify Expressions, 100, 2.57297, 19.5106
Column Sets, queries.sql, Unnesting, 100, 0.449985, 21.1591
Column Sets, queries.sql, Predicate Pushdown, 100, 1.03632, 22.6389
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00388344, 0.04017
Column Sets, queries.sql, Cardinality Estimation, 100, 1.18898, 27.5956
Column Sets, queries.sql, Join Ordering, 100, 0.13018, 22.5884
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.048584, 2.38912
Column Sets, queries.sql, Physical Planning, 100, 0.0585252, 7.01186
Column Sets, queries.sql, Total, 100, 3.11262, 123.444
Column Sets, queries.sql, Simplify Expressions, 100, 1.16277, 17.3832
Column Sets, queries.sql, Unnesting, 100, 0.452567, 12.6761
Column Sets, queries.sql, Predicate Pushdown, 100, 0.825491, 16.45
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00114939, 0.03883
Column Sets, queries.sql, Cardinality Estimation, 100, 0.924413, 19.6706
Column Sets, queries.sql, Join Ordering, 100, 0.0765801, 3.46538
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0591275, 1.89906
Column Sets, queries.sql, Physical Planning, 100, 0.0905863, 3.22038
Column Sets, queries.sql, Total, 100, 1.93789, 75.285
Column Sets, queries.sql, Simplify Expressions, 100, 0.0565352, 0.70121
Column Sets, queries.sql, Unnesting, 100, 0.0980197, 5.107
Column Sets, queries.sql, Predicate Pushdown, 100, 0.0476512, 0.61514
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00142829, 0.0384
Column Sets, queries.sql, Cardinality Estimation, 100, 1.01244, 6.75712
Column Sets, queries.sql, Join Ordering, 100, 0.0161194, 0.44784
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0471125, 1.30771
Column Sets, queries.sql, Physical Planning, 100, 0.0703702, 1.06458
Column Sets, queries.sql, Total, 100, 1.08499, 16.5168
Column Sets, queries.sql, Simplify Expressions, 100, 1.28505, 17.611
Column Sets, queries.sql, Unnesting, 100, 1.7737, 18.8031
Column Sets, queries.sql, Predicate Pushdown, 100, 1.58079, 21.2657
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00526995, 0.04126
Column Sets, queries.sql, Cardinality Estimation, 100, 2.36345, 26.02
Column Sets, queries.sql, Join Ordering, 100, 2.05832, 20.0199
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.137264, 2.03633
Column Sets, queries.sql, Physical Planning, 100, 0.525924, 6.893
Column Sets, queries.sql, Total, 100, 8.06203, 113.202
Column Sets, queries.sql, Simplify Expressions, 100, 0.372161, 19.6951
